62.59416920731707,61.77287445908733,68.76658348085498,a
89.96441569010416,99.12686238606771,138.04196248372395,a
115.48982277257933,117.4031233048549,131.73508145172227,a
87.96491747926474,137.32930151591572,163.9091189615557,a
196.0469623480903,205.53118055555555,235.6528773328993,a
57.53985595703125,85.30189299406828,112.09206362123842,a
189.5089265950521,186.5496667480469,237.3201114908854,a
71.54296116902701,69.07539707907159,100.71654905913978,a
46.37004231770833,42.75061686197917,82.57030843098958,a
19.188539166666665,28.611507083333333,135.53441958333335,a
14.475181477864583,92.95548706054687,163.83261474609375,o
63.86361045597484,120.35475137578617,200.7890620086478,o
83.95091430664063,110.62464111328126,163.52871256510417,o
67.31738525390625,113.15337198893229,124.52984537760416,o
10.706053139857369,71.26245418977813,208.05246797411516,o
38.08156032986111,81.22529152199074,91.19957248263889,o
69.74068395543982,89.36218424479166,91.17512369791666,o
176.05579060872395,209.05122802734374,245.91975260416666,o
158.92785278320312,192.7442850748698,239.3026025390625,o
33.95207560221354,94.02606282552084,176.1515665690104,o
